Wall time,Step,Value
1618073303.923147,664,19.449846267700195
1618073305.42648,668,19.451221466064453
1618073306.564322,671,19.47198486328125
1618073307.693068,674,19.471532821655273
1618073309.204009,678,19.46170425415039
1618073309.584998,679,19.469602584838867
1618073311.119759,683,19.45838165283203
1618073313.023031,688,19.480764389038086
1618073330.65138,706,19.456439971923828
1618073333.671099,714,19.505910873413086
1618073335.189848,718,19.518827438354492
1618073336.707503,722,19.519451141357422
1618073337.093241,723,19.520977020263672
1618073339.736069,730,19.521568298339844
1618073343.142591,739,19.52810287475586
1618073344.654302,743,19.52782440185547
1618073346.165279,747,19.55644989013672
1618073348.060299,752,19.55536460876465
1618073349.56685,756,19.56948471069336
1618073353.009141,765,19.606107711791992
1618073354.520324,769,19.588178634643555
1618073354.903199,770,19.619014739990234
1618073355.278129,771,19.58599281311035
1618073356.032186,773,19.596588134765625
1618073356.409222,774,19.579635620117188
1618073358.713378,780,19.61087989807129
1618073360.226361,784,19.62110710144043
1618073360.602345,785,19.604909896850586
1618073361.359147,787,19.61148452758789
1618073363.250365,792,19.63618278503418
1618073363.625829,793,19.618173599243164
1618073364.004118,794,19.624391555786133
1618073365.505287,798,19.63770294189453
1618073377.787336,802,19.63544273376465
1618073379.658142,807,19.62273406982422
1618073380.033768,808,19.625497817993164
1618073380.413354,809,19.657819747924805
1618073389.09765,832,19.64544677734375
1618073390.618275,836,19.651702880859375
1618073391.383409,838,19.661602020263672
1618073393.265848,843,19.674381256103516
1618073403.071971,869,19.691425323486328
1618073404.949483,874,19.688425064086914
1618073405.714888,876,19.69216537475586
1618073407.984738,882,19.716218948364258
1618073410.996544,890,19.703702926635742
1618073413.29094,896,19.72022819519043
1618073425.578406,900,19.706035614013672
1618073428.214915,907,19.730318069458008
1618073428.960686,909,19.725399017333984
1618073431.225447,915,19.738012313842773
1618073431.971295,917,19.733844757080078
1618073433.096291,920,19.73548126220703
1618073434.237275,923,19.729148864746094
1618073437.261881,931,19.731481552124023
1618073437.647065,932,19.735572814941406
1618073438.780149,935,19.734962463378906
1618073441.41698,942,19.752765655517578
1618073442.554208,945,19.77021026611328
1618073445.962666,954,19.722145080566406
1618073447.472866,958,19.774303436279297
1618073448.601499,961,19.750511169433594
1618073448.978246,962,19.746868133544922
1618073452.413588,971,19.747303009033203
1618073452.789529,972,19.756364822387695
1618073454.314213,976,19.74191665649414
1618073455.078043,978,19.74471664428711
1618073455.455153,979,19.745996475219727
1618073457.391172,984,19.761734008789062
1618073458.548154,987,19.763669967651367
1618073458.92991,988,19.772388458251953
1618073461.945767,996,19.774383544921875
1618073474.281793,1000,19.783248901367188
1618073475.036167,1002,19.787479400634766
1618073476.170882,1005,19.79140281677246
1618073479.559219,1014,19.77530860900879
1618073480.700757,1017,19.8028621673584
1618073483.744079,1025,19.79456329345703
1618073488.307699,1037,19.797687530517578
1618073490.996095,1044,19.801244735717773
1618073495.934209,1057,19.76403045654297
1618073498.211078,1063,19.784378051757812
1618073499.342605,1066,19.7973690032959
1618073500.109614,1068,19.830135345458984
1618073501.627996,1072,19.81929588317871
1618073503.136421,1076,19.81465721130371
1618073503.902655,1078,19.818618774414062
1618073505.809484,1083,19.83538246154785
1618073506.184032,1084,19.841312408447266
1618073509.61047,1093,19.816408157348633
1618073522.702221,1099,19.84701156616211
1618073524.328871,1103,19.81590461730957
1618073524.705969,1104,19.82305908203125
1618073528.492139,1114,19.8392391204834
1618073530.380156,1119,19.847183227539062
1618073535.701318,1133,19.862892150878906
1618073544.147014,1155,19.86702537536621
1618073544.527619,1156,19.843320846557617
1618073546.044074,1160,19.86933135986328
1618073546.424397,1161,19.87468719482422
1618073546.805294,1162,19.884174346923828
1618073553.689968,1180,19.881362915039062
1618073558.307722,1192,19.879175186157227
1618073558.693464,1193,19.88052749633789
1618073571.748434,1199,19.881202697753906
1618073572.591544,1201,19.875503540039062
1618073574.494919,1206,19.880067825317383
1618073584.441198,1232,19.887680053710938
1618073585.204984,1234,19.903583526611328
1618073589.084496,1244,19.892988204956055
1618073593.31647,1255,19.90752601623535
1618073594.468183,1258,19.89781951904297
1618073595.630952,1261,19.89177703857422
1618073603.309001,1281,19.902530670166016
1618073605.627568,1287,19.91119384765625
1618073608.313,1294,19.920848846435547
1618073621.338466,1300,19.92436408996582
1618073625.190725,1310,19.920989990234375
1618073627.110557,1315,19.93159294128418
1618073627.492377,1316,19.945289611816406
1618073628.64307,1319,19.930667877197266
1618073631.728997,1327,19.94032859802246
1618073632.890119,1330,19.91420555114746
1618073634.04397,1333,19.91629981994629
1618073635.20104,1336,19.91627311706543
1618073635.587551,1337,19.928268432617188
1618073642.55562,1355,19.962732315063477
1618073648.420876,1370,19.935420989990234
1618073654.258222,1385,19.972293853759766
1618073655.456067,1388,19.97016143798828
1618073655.849378,1389,19.9639835357666
1618073656.638937,1391,19.965618133544922
1618073657.030509,1392,19.9787654876709
1618073676.34488,1414,19.9370174407959
1618073678.289846,1419,19.965045928955078
1618073679.470292,1422,19.974435806274414
1618073681.042761,1426,19.95978546142578
1618073681.824696,1428,19.959135055541992
1618073683.377099,1432,19.952505111694336
1618073684.944999,1436,19.98251724243164
1618073686.516899,1440,19.977537155151367
1618073696.282696,1465,19.99288558959961
1618073696.671145,1466,19.962553024291992
1618073700.959441,1477,19.99220848083496
1618073704.069996,1485,19.9940128326416
1618073704.455448,1486,19.98969268798828
1618073705.617852,1489,19.992244720458984
1618073706.400984,1491,19.99815559387207
1618073721.073145,1501,19.98529052734375
1618073723.814319,1508,20.000364303588867
1618073729.678443,1523,20.004119873046875
1618073730.072135,1524,20.005081176757812
1618073731.259956,1527,20.011642456054688
1618073740.617548,1551,20.023683547973633
1618073741.002862,1552,20.004377365112305
1618073741.778974,1554,20.018930435180664
1618073744.52417,1561,20.0207462310791
1618073747.279067,1568,20.0115909576416
1618073747.671212,1569,20.02130889892578
1618073751.214197,1578,20.026107788085938
1618073752.786464,1582,20.03373146057129
1618073753.584107,1584,20.03207778930664
1618073755.162048,1588,20.0347843170166
1618073758.691042,1597,20.02518653869629
1618073772.258413,1604,20.044523239135742
1618073772.648076,1605,20.041439056396484
1618073774.602581,1610,20.02243995666504
1618073777.748387,1618,20.053224563598633
1618073781.265256,1627,20.04098129272461
1618073781.665674,1628,20.045372009277344
1618073783.236469,1632,20.040693283081055
1618073785.1927,1637,20.038711547851562
1618073786.357606,1640,20.04338264465332
1618073787.165105,1642,20.056720733642578
1618073788.334327,1645,20.046289443969727
1618073789.527317,1648,20.059513092041016
1618073791.11132,1652,20.037384033203125
1618073794.261775,1660,20.060937881469727
1618073797.392607,1668,20.042556762695312
1618073798.963356,1672,20.060115814208984
1618073800.140257,1675,20.05645179748535
1618073802.881116,1682,20.039236068725586
1618073806.414389,1691,20.03174591064453
1618073808.001591,1695,20.051244735717773
1618073808.390242,1696,20.06027603149414
1618073808.788544,1697,20.05567169189453
1618073820.283909,1699,20.064565658569336
1618073821.535046,1702,20.064851760864258
1618073824.290775,1709,20.058427810668945
1618073827.831254,1718,20.07042121887207
1618073831.78445,1728,20.080650329589844
1618073833.362387,1732,20.077329635620117
1618073834.14263,1734,20.082782745361328
1618073835.323295,1737,20.072391510009766
1618073837.292755,1742,20.086233139038086
1618073838.477027,1745,20.078811645507812
1618073838.867751,1746,20.08158302307129
1618073839.259186,1747,20.085514068603516
1618073841.237772,1752,20.071861267089844
1618073846.776689,1766,20.06247329711914
1618073850.327815,1775,20.07643699645996
1618073852.694206,1781,20.064041137695312
1618073855.505011,1788,20.072444915771484
1618073855.897971,1789,20.064964294433594
1618073859.439116,1798,20.072525024414062
1618073873.017016,1805,20.079492568969727
1618073877.728188,1817,20.07948112487793
1618073881.270998,1826,20.099870681762695
1618073882.860193,1830,20.080398559570312
1618073886.786494,1840,20.095069885253906
1618073887.177341,1841,20.106164932250977
1618073888.365481,1844,20.094444274902344
1618073890.34313,1849,20.10887908935547
1618073891.935865,1853,20.11391258239746
1618073897.079293,1866,20.100566864013672
1618073898.261045,1869,20.09673500061035
1618073900.631356,1875,20.106386184692383
1618073901.035105,1876,20.117101669311523
1618073901.435481,1877,20.096845626831055
1618073925.536938,1911,20.10357093811035
1618073927.906884,1917,20.106416702270508
1618073930.662717,1924,20.11691665649414
1618073933.051253,1930,20.13190460205078
1618073934.633828,1934,20.12038803100586
1618073935.417187,1936,20.119592666625977
1618073936.206088,1938,20.119935989379883
1618073938.601458,1944,20.121267318725586
1618073939.793678,1947,20.131982803344727
1618073940.587622,1949,20.13077163696289
1618073941.79218,1952,20.129730224609375
1618073943.006495,1955,20.139007568359375
1618073947.746444,1967,20.131263732910156
1618073948.530921,1969,20.138185501098633
1618073953.277567,1981,20.125612258911133
1618073953.67063,1982,20.144092559814453
1618073954.063171,1983,20.132678985595703
1618073959.56788,1997,20.139034271240234
1618073971.850615,2001,20.12739372253418
1618073973.418589,2005,20.14177703857422
1618073975.006812,2009,20.1455020904541
1618073976.58983,2013,20.14825439453125
1618073978.172929,2017,20.14765167236328
1618073981.313823,2025,20.15579605102539
1618073982.10655,2027,20.146333694458008
1618073983.28624,2030,20.13523292541504
1618073984.470466,2033,20.142288208007812
1618073985.666202,2036,20.15495491027832
1618073987.665786,2041,20.151548385620117
1618073995.231221,2060,20.151132583618164
1618073999.995909,2072,20.13970947265625
1618074000.392256,2073,20.142826080322266
1618074001.59161,2076,20.166776657104492
1618074001.990399,2077,20.159812927246094
1618074002.786078,2079,20.166366577148438
1618074003.577933,2081,20.166873931884766
1618074005.157856,2085,20.151912689208984
1618074006.739396,2089,20.153236389160156
1618074008.724953,2094,20.154922485351562
1618074009.525272,2096,20.159317016601562
1618074023.198263,2103,20.168643951416016
1618074026.37638,2111,20.171419143676758
1618074027.976913,2115,20.174205780029297
1618074030.775377,2122,20.151107788085938
1618074031.174422,2123,20.159252166748047
1618074037.113189,2138,20.16436004638672
1618074038.316263,2141,20.161712646484375
1618074039.507531,2144,20.155677795410156
1618074039.896429,2145,20.149520874023438
1618074041.480469,2149,20.14849281311035
1618074042.269134,2151,20.166732788085938
1618074044.251757,2156,20.172636032104492
1618074047.42749,2164,20.155776977539062
1618074047.835536,2165,20.161041259765625
1618074049.419868,2169,20.159208297729492
1618074050.213784,2171,20.154640197753906
1618074051.030304,2173,20.167585372924805
1618074052.615991,2177,20.160715103149414
1618074056.590254,2187,20.180240631103516
1618074057.385376,2189,20.17981719970703
1618074058.178028,2191,20.177682876586914
1618074058.571176,2192,20.16779136657715
1618074060.155663,2196,20.184473037719727
1618074072.009966,2199,20.181209564208984
1618074075.26256,2207,20.177989959716797
1618074076.846027,2211,20.175302505493164
1618074082.400352,2225,20.19382667541504
1618074084.001307,2229,20.188583374023438
1618074084.804379,2231,20.18101692199707
1618074086.786968,2236,20.187725067138672
1618074087.189583,2237,20.179792404174805
1618074087.985914,2239,20.195093154907227
1618074089.183534,2242,20.18903160095215
1618074089.978294,2244,20.21012306213379
1618074090.773245,2246,20.192779541015625
1618074091.174,2247,20.189104080200195
1618074093.958323,2254,20.188669204711914
1618074095.162926,2257,20.190399169921875
1618074097.179209,2262,20.195293426513672
1618074104.745642,2281,20.199785232543945
1618074108.732741,2291,20.203458786010742
1618074111.112807,2297,20.217235565185547
1618074123.093877,2300,20.215179443359375
1618074124.292925,2303,20.217178344726562
1618074125.481114,2306,20.21678352355957
1618074125.882825,2307,20.211336135864258
1618074126.274086,2308,20.209840774536133
1618074130.668607,2319,20.189247131347656
1618074131.065186,2320,20.19293975830078
1618074131.859361,2322,20.208175659179688
1618074137.027017,2335,20.20221710205078
1618074140.997432,2345,20.21087646484375
1618074144.605594,2354,20.22918701171875
1618074151.425271,2371,20.23075294494629
1618074158.607921,2389,20.188581466674805
1618074159.009782,2390,20.199743270874023
1618074159.808298,2392,20.211275100708008
1618074173.645069,2400,20.21722412109375
1618074174.437175,2402,20.201051712036133
1618074176.01771,2406,20.222103118896484
1618074180.003017,2416,20.22615623474121
1618074183.223647,2424,20.222972869873047
1618074183.618081,2425,20.22683334350586
1618074188.00205,2436,20.23102378845215
1618074191.193396,2444,20.225374221801758
1618074193.629555,2450,20.220874786376953
1618074194.053276,2451,20.225156784057617
1618074194.853045,2453,20.240028381347656
1618074195.642437,2455,20.223926544189453
1618074197.636396,2460,20.233219146728516
1618074207.62528,2485,20.236448287963867
1618074208.021925,2486,20.245681762695312
1618074212.001005,2496,20.217926025390625
1618074212.802719,2498,20.226179122924805
1618074225.190092,2502,20.225887298583984
1618074225.588251,2503,20.245609283447266
1618074229.942741,2514,20.208810806274414
1618074231.137286,2517,20.20585060119629
1618074233.520249,2523,20.234493255615234
1618074235.505774,2528,20.23415184020996
1618074236.296066,2530,20.242496490478516
1618074237.091896,2532,20.247804641723633
1618074237.888348,2534,20.247264862060547
1618074243.073086,2547,20.26073455810547
1618074244.716803,2551,20.260725021362305
1618074245.528111,2553,20.267696380615234
1618074246.728451,2556,20.263687133789062
1618074250.338901,2565,20.256999969482422
1618074250.740759,2566,20.25873565673828
1618074254.800871,2576,20.259042739868164
1618074255.594572,2578,20.268749237060547
1618074260.397168,2590,20.229835510253906
1618074260.794715,2591,20.230335235595703
1618074261.191292,2592,20.24068260192871
1618074262.792584,2596,20.235389709472656
1618074274.97845,2600,20.232872009277344
1618074277.358838,2606,20.247896194458008
1618074284.174764,2623,20.266447067260742
1618074285.370567,2626,20.2680606842041
1618074286.563411,2629,20.275466918945312
1618074286.957175,2630,20.27182388305664
1618074290.16523,2638,20.27568817138672
1618074292.581268,2644,20.271217346191406
1618074295.023931,2650,20.280195236206055
1618074297.031263,2655,20.26129913330078
1618074304.718877,2674,20.278196334838867
1618074306.317758,2678,20.278043746948242
1618074307.1121,2680,20.281578063964844
1618074309.113457,2685,20.266908645629883
1618074311.113877,2690,20.277240753173828
1618074327.148028,2703,20.297565460205078
1618074329.953225,2710,20.282930374145508
1618074335.950286,2725,20.24734115600586
1618074340.345336,2736,20.266700744628906
1618074340.747713,2737,20.285507202148438
1618074341.945553,2740,20.269960403442383
1618074344.366763,2746,20.236059188842773
1618074347.170329,2753,20.09476661682129
1618074347.564706,2754,20.104684829711914
1618074347.961365,2755,20.1103458404541
1618074348.383532,2756,20.1126766204834
1618074348.786311,2757,20.09986114501953
1618074352.383858,2766,20.199621200561523
1618074361.535954,2789,20.274112701416016
1618074361.930084,2790,20.276588439941406
1618074362.336875,2791,20.270456314086914
1618074365.132407,2798,20.28534698486328
1618074380.306775,2809,20.300811767578125
1618074381.101091,2811,20.29862403869629
1618074385.926821,2823,20.310850143432617
1618074386.328967,2824,20.311843872070312
1618074387.531221,2827,20.317655563354492
1618074388.328121,2829,20.315401077270508
1618074388.727944,2830,20.32215118408203
1618074389.532393,2832,20.322484970092773
1618074397.202107,2851,20.312467575073242
1618074400.438528,2859,20.314634323120117
1618074401.64326,2862,20.317691802978516
1618074405.260147,2871,20.317577362060547
1618074405.668987,2872,20.322566986083984
1618074408.895451,2880,20.32071876525879
1618074409.30244,2881,20.32084083557129
1618074411.72905,2887,20.331676483154297
1618074412.943513,2890,20.321151733398438
1618074415.404788,2896,20.297168731689453
1618074416.207023,2898,20.298873901367188
1618074427.860245,2900,20.310211181640625
1618074434.70852,2917,20.323232650756836
1618074435.512581,2919,20.320152282714844
1618074435.908598,2920,20.323286056518555
1618074436.307522,2921,20.315019607543945
1618074440.711392,2932,20.333969116210938
1618074444.742419,2942,20.33344841003418
1618074447.995721,2950,20.3364315032959
1618074454.845216,2967,20.32712173461914
1618074457.677832,2974,20.32306671142578
1618074458.079227,2975,20.324806213378906
1618074459.292323,2978,20.333560943603516
1618074465.737522,2994,20.31064796447754
1618074467.361144,2998,20.34368133544922
1618074480.131786,3003,20.347322463989258
1618074480.941991,3005,20.34889793395996
1618074481.752889,3007,20.3542423248291
1618074482.559445,3009,20.341983795166016
1618074483.357161,3011,20.34661865234375
1618074484.978799,3015,20.34610939025879
1618074485.381368,3016,20.34858512878418
1618074489.841835,3027,20.34942626953125
1618074491.062931,3030,20.35877799987793
1618074494.367146,3038,20.361265182495117
1618074495.577116,3041,20.362897872924805
1618074495.983838,3042,20.361141204833984
1618074499.242789,3050,20.367948532104492
1618074505.291367,3065,20.350603103637695
1618074506.094587,3067,20.35224151611328
1618074506.892252,3069,20.34721565246582
1618074507.693368,3071,20.352859497070312
1618074512.10225,3082,20.354080200195312
1618074513.736741,3086,20.37067413330078
1618074529.885092,3099,20.36962127685547
1618074539.276273,3122,20.367076873779297
1618074545.375818,3137,20.34908103942871
1618074545.785536,3138,20.34195327758789
1618074548.316344,3144,20.36969566345215
1618074548.731795,3145,20.37291717529297
1618074549.589171,3147,20.356306076049805
1618074550.865701,3150,20.37201499938965
1618074553.000843,3155,20.372417449951172
1618074554.709535,3159,20.381214141845703
1618074555.55124,3161,20.378238677978516
1618074562.058063,3177,20.34134864807129
1618074566.539522,3188,20.34258270263672
1618074569.392226,3195,20.382179260253906
1618074569.800682,3196,20.349294662475586
1618074583.446045,3203,20.353208541870117
1618074584.670132,3206,20.34525489807129
1618074594.480756,3230,20.38875961303711
1618074595.69817,3233,20.370582580566406
1618074598.545805,3240,20.382835388183594
1618074599.776791,3243,20.374771118164062
1618074600.196177,3244,20.371095657348633
1618074601.017861,3246,20.34957504272461
1618074601.428097,3247,20.38875961303711
1618074604.302495,3254,20.35092544555664
1618074609.669548,3267,20.365678787231445
1618074611.745358,3272,20.379833221435547
1618074615.540051,3281,20.3951358795166
1618074616.364375,3283,20.39847183227539
1618074617.201708,3285,20.399677276611328
1618074620.114866,3292,20.38210105895996
1618074636.21247,3305,20.38434600830078
1618074637.016737,3307,20.36920166015625
1618074639.455315,3313,20.39866065979004
1618074642.701512,3321,20.41011619567871
1618074645.123052,3327,20.412059783935547
1618074645.546193,3328,20.417470932006836
1618074647.590886,3333,20.407400131225586
1618074649.647424,3338,20.410789489746094
1618074652.543164,3345,20.39655113220215
1618074655.843033,3353,20.420551300048828
1618074657.504474,3357,20.41712188720703
1618074659.155413,3361,20.406524658203125
1618074664.485428,3374,20.42561912536621
1618074665.308297,3376,20.431503295898438
1618074666.126534,3378,20.428707122802734
1618074667.3611,3381,20.429100036621094
1618074669.415331,3386,20.436838150024414
1618074687.224165,3403,20.400592803955078
1618074689.268118,3408,20.42255973815918
1618074696.586379,3426,20.393938064575195
1618074698.239652,3430,20.438066482543945
1618074699.476013,3433,20.437931060791016
1618074701.536169,3438,20.440326690673828
1618074704.412602,3445,20.42064666748047
1618074706.061832,3449,20.41513442993164
1618074706.901861,3451,20.42147445678711
1618074709.35979,3457,20.43353843688965
1618074709.772571,3458,20.44548797607422
1618074712.30833,3464,20.442312240600586
1618074715.176362,3471,20.43695640563965
1618074717.626175,3477,20.440288543701172
1618074718.852991,3480,20.434242248535156
1618074721.29147,3486,20.44255828857422
1618074725.765623,3497,20.442312240600586
1618074737.468687,3499,20.445064544677734
1618074741.602403,3509,20.446895599365234
1618074742.810507,3512,20.440858840942383
1618074743.622875,3514,20.417421340942383
1618074745.712299,3519,20.44518280029297
1618074752.23925,3535,20.462831497192383
1618074753.050211,3537,20.450176239013672
1618074755.518439,3543,20.44374656677246
1618074757.170964,3547,20.40179443359375
1618074757.982492,3549,20.409317016601562
1618074763.697259,3563,20.424301147460938
1618074768.585089,3575,20.450071334838867
1618074770.608666,3580,20.445127487182617
1618074775.511773,3592,20.475557327270508
1618074775.923046,3593,20.478500366210938
1618074789.153105,3599,20.477462768554688
1618074789.643277,3600,20.47161102294922
1618074795.362578,3614,20.471527099609375
1618074796.983076,3618,20.47060775756836
1618074797.804247,3620,20.47393226623535
1618074798.609355,3622,20.449573516845703
1618074799.831953,3625,20.475238800048828
1618074801.053473,3628,20.480083465576172
1618074804.725523,3637,20.468854904174805
1618074807.188348,3643,20.454036712646484
1618074808.000738,3645,20.470699310302734
1618074812.520907,3656,20.470014572143555
1618074812.924072,3657,20.489225387573242
1618074815.406255,3663,20.47640037536621
1618074818.23591,3670,20.488725662231445
1618074827.956925,3694,20.483123779296875
1618074841.269068,3700,20.411489486694336
1618074842.078278,3702,20.450050354003906
1618074850.571873,3723,20.485567092895508
1618074851.754095,3726,20.498939514160156
1618074853.397067,3730,20.508838653564453
1618074853.812114,3731,20.514976501464844
1618074854.217454,3732,20.509965896606445
1618074856.648738,3738,20.471771240234375
1618074857.873954,3741,20.455835342407227
1618074858.681165,3743,20.486974716186523
1618074862.325952,3752,20.473491668701172
1618074865.170977,3759,20.440380096435547
1618074867.216379,3764,20.481891632080078
1618074870.464089,3772,20.50613784790039
1618074872.067996,3776,20.51192283630371
1618074873.671611,3780,20.506956100463867
1618074879.00238,3793,20.487077713012695
1618074879.79585,3795,20.508399963378906
1618074881.009297,3798,20.497474670410156
1618074896.561134,3810,20.493865966796875
1618074898.134746,3814,20.50517463684082
1618074900.123983,3819,20.49381446838379
1618074900.915784,3821,20.494794845581055
1618074904.88332,3831,20.534109115600586
1618074905.677253,3833,20.526519775390625
1618074906.470095,3835,20.531085968017578
1618074911.672724,3848,20.53021812438965
1618074918.159222,3864,20.470108032226562
1618074920.165009,3869,20.52342987060547
1618074922.94161,3876,20.503019332885742
1618074943.658208,3901,20.53021240234375
1618074944.057598,3902,20.547121047973633
1618074944.452412,3903,20.520421981811523
1618074947.214051,3910,20.525197982788086
1618074951.150353,3920,20.532197952270508
1618074954.300751,3928,20.556049346923828
1618074957.055282,3935,20.557891845703125
1618074958.619007,3939,20.539913177490234
1618074962.965705,3950,20.531517028808594
1618074965.334457,3956,20.54337501525879
1618074967.700542,3962,20.51572608947754
1618074968.888144,3965,20.537763595581055
1618074974.834299,3980,20.528554916381836
1618074976.417953,3984,20.518400192260742
1618074980.7146,3995,20.544462203979492
1618074993.337124,4000,20.554439544677734
1618074995.26575,4005,20.551103591918945
1618074996.84168,4009,20.566024780273438
1618074997.232669,4010,20.55416488647461
1618075001.509999,4021,20.55059814453125
1618075001.900482,4022,20.544971466064453
1618075006.155696,4033,20.56774139404297
1618075006.931931,4035,20.554410934448242
1618075007.310119,4036,20.556724548339844
1618075010.051278,4043,20.58129119873047
1618075010.825845,4045,20.570430755615234
1618075011.222247,4046,20.561370849609375
1618075011.618242,4047,20.57113265991211
1618075012.000198,4048,20.571796417236328
1618075014.30848,4054,20.566347122192383
1618075022.796685,4076,20.56818962097168
1618075029.342527,4093,20.568559646606445
1618075031.262268,4098,20.5749568939209
1618075042.555484,4099,20.587642669677734
1618075043.407517,4101,20.590208053588867
1618075046.453684,4109,20.57560157775879
1618075051.018154,4121,20.58277130126953
1618075068.429539,4167,20.59842872619629
1618075073.799333,4181,20.546886444091797
1618075074.179151,4182,20.568546295166016
1618075078.395711,4193,20.595882415771484
1618075078.769788,4194,20.60679817199707
1618075079.517521,4196,20.609785079956055
1618075080.282612,4198,20.61334991455078
1618075092.102612,4201,20.626554489135742
1618075092.482742,4202,20.615949630737305
1618075093.25507,4204,20.610916137695312
1618075102.010849,4227,20.62293243408203
1618075103.892293,4232,20.622074127197266
1618075105.021568,4235,20.621952056884766
1618075106.147047,4238,20.607168197631836
1618075108.034067,4243,20.610244750976562
1618075112.167159,4254,20.573440551757812
1618075115.514261,4263,20.61627769470215
1618075116.623814,4266,20.616905212402344
1618075116.995654,4267,20.62581443786621
1618075120.327948,4276,20.623842239379883
1618075122.550558,4282,20.635915756225586
1618075128.524369,4298,20.608110427856445
1618075141.530329,4304,20.632787704467773
1618075143.044199,4308,20.629371643066406
1618075146.425891,4317,20.626955032348633
1618075147.167239,4319,20.648101806640625
1618075150.525678,4328,20.65175437927246
1618075152.02904,4332,20.636632919311523
1618075154.309546,4338,20.638486862182617
1618075156.1718,4343,20.611371994018555
1618075158.402312,4349,20.62574577331543
1618075161.757168,4358,20.61117935180664
1618075164.363715,4365,20.63652992248535
1618075165.85387,4369,20.6544132232666
1618075169.198044,4378,20.6459903717041
1618075174.761517,4393,20.65043830871582
1618075188.202599,4400,20.664722442626953
1618075189.304444,4403,20.66689109802246
1618075190.044878,4405,20.657180786132812
1618075190.42083,4406,20.630252838134766
1618075191.89607,4410,20.61812400817871
1618075192.273032,4411,20.616050720214844
1618075197.030452,4424,20.662593841552734
1618075199.22114,4430,20.666828155517578
1618075199.582325,4431,20.670467376708984
